ITAPIPOCA (A359);
Data;Hora (UTC);Temp. Ins. (C);Temp. Max. (C);Temp. Min. (C);Umi. Ins. (%);Umi. Max. (%);Umi. Min. (%);Pto Orvalho Ins. (C);Pto Orvalho Max. (C);Pto Orvalho Min. (C);Pressao Ins. (hPa);Pressao Max. (hPa);Pressao Min. (hPa);Vel. Vento (m/s);Dir. Vento (m/s);Raj. Vento (m/s);Radiacao (KJ/m²);Chuva (mm);
12/04/2019;1400;29,6;30,8;29,3;72,0;76,0;68,0;24,1;25,1;23,5;1000,9;1001,2;1000,9;2,7;133,0;7,5;3025,40;0,2;
12/04/2019;1500;30,1;31,3;29,6;71,0;75,0;68,0;24,3;25,9;23,9;1000,4;1000,9;1000,4;4,4;119,0;8,9;3396,71;0,0;
12/04/2019;1600;31,6;31,9;29,9;67,0;75,0;67,0;24,8;26,6;24,1;999,3;1000,4;999,3;3,0;143,0;7,4;3186,38;0,0;
12/04/2019;1700;31,6;32,0;30,7;68,0;75,0;67,0;25,0;26,8;24,9;998,4;999,3;998,4;3,2;140,0;7,9;3063,69;0,0;
12/04/2019;1800;;;;;;;;;;;;;;;;;;
12/04/2019;1900;26,6;30,5;26,6;90,0;90,0;78,0;24,7;26,6;24,7;998,3;998,4;997,8;4,6;85,0;9,2;1313,24;0,8;
12/04/2019;2000;25,8;26,6;25,2;99,0;100,0;90,0;25,6;25,8;24,8;998,7;998,7;998,3;0,8;186,0;8,3;190,56;3,0;
12/04/2019;2100;24,6;26,0;24,5;97,0;100,0;97,0;24,0;25,9;24,0;999,5;999,6;998,6;5,3;109,0;10,3;38,34;1,2;
12/04/2019;2200;25,2;25,2;24,3;99,0;99,0;97,0;25,0;25,0;23,8;999,9;999,9;999,5;2,1;114,0;9,8;1,29;0,6;
12/04/2019;2300;25,8;25,9;25,2;93,0;99,0;93,0;24,6;25,1;24,6;1000,2;1000,2;999,8;4,5;106,0;8,2;;0,0;
13/04/2019;0000;26,1;26,1;25,7;91,0;93,0;90,0;24,5;24,6;24,2;1001,3;1001,3;1000,2;2,9;107,0;7,8;3,04;0,0;
13/04/2019;0100;26,1;26,2;25,9;90,0;91,0;89,0;24,3;24,5;24,1;1001,5;1001,5;1001,3;3,2;111,0;8,5;3,82;0,0;
13/04/2019;0200;;;;;;;;;;;;;;;;;;
13/04/2019;0300;;;;;;;;;;;;;;;;;;
13/04/2019;0400;;;;;;;;;;;;;;;;;;
13/04/2019;0500;;;;;;;;;;;;;;;;;;
13/04/2019;0600;;;;;;;;;;;;;;;;;;
13/04/2019;0700;;;;;;;;;;;;;;;;;;
13/04/2019;0800;;;;;;;;;;;;;;;;;;
13/04/2019;0900;;;;;;;;;;;;;;;;;;
13/04/2019;1000;;;;;;;;;;;;;;;;;;
13/04/2019;1100;;;;;;;;;;;;;;;;;;
13/04/2019;1200;;;;;;;;;;;;;;;;;;
13/04/2019;1300;;;;;;;;;;;;;;;;;;
13/04/2019;1400;;;;;;;;;;;;;;;;;;
13/04/2019;1500;;;;;;;;;;;;;;;;;;
13/04/2019;1600;;;;;;;;;;;;;;;;;;
13/04/2019;1700;;;;;;;;;;;;;;;;;;
13/04/2019;1800;24,1;26,3;23,0;;;;;;;998,0;998,7;998,0;1,5;229,0;9,3;241,35;9,0;
13/04/2019;1900;;;;;;;;;;;;;;;;;;
13/04/2019;2000;;;;;;;;;;;;;;;;;;
13/04/2019;2100;24,7;25,3;24,6;;;;;;;998,4;998,4;997,7;1,5;79,0;3,0;29,65;0,0;
13/04/2019;2200;;;;;;;;;;;;;;;;;;
13/04/2019;2300;24,9;25,0;24,6;;;;;;;999,6;999,6;999,1;1,7;74,0;2,8;;0,2;
14/04/2019;0000;25,1;25,2;24,8;;;;;;;1000,2;1000,3;999,6;2,3;91,0;4,7;;0,0;
14/04/2019;0100;25,4;25,5;25,0;;;;;;;1000,7;1000,7;1000,2;3,3;97,0;6,9;;0,0;
14/04/2019;0200;25,5;25,6;25,3;99,0;;;25,3;;;1000,5;1000,8;1000,5;2,6;104,0;6,9;1,45;0,0;
14/04/2019;0300;25,3;25,6;25,3;95,0;99,0;95,0;24,4;25,4;24,4;999,8;1000,5;999,8;2,9;96,0;5,6;0,34;0,0;
14/04/2019;0400;25,4;25,6;25,2;92,0;95,0;92,0;24,0;24,6;23,8;998,9;999,8;998,9;2,7;103,0;6,5;0,55;0,0;
14/04/2019;0500;24,5;25,5;24,5;96,0;96,0;92,0;23,8;24,0;23,7;998,5;998,9;998,5;1,5;42,0;5,8;0,20;0,0;
14/04/2019;0600;24,8;24,9;24,4;99,0;100,0;96,0;24,7;24,8;23,8;998,1;998,5;998,1;1,4;3,0;3,0;;0,0;
14/04/2019;0700;24,5;24,9;24,5;100,0;100,0;99,0;24,5;24,7;24,4;998,6;998,6;998,1;0,8;17,0;2,5;;0,2;
14/04/2019;0800;24,4;24,5;24,4;;100,0;100,0;;24,5;24,4;998,8;998,8;998,3;1,2;328,0;3,3;;0,0;
14/04/2019;0900;24,4;24,5;24,2;;;;;;;999,2;999,2;998,6;0,9;241,0;1,8;8,38;0,0;
14/04/2019;1000;25,0;25,0;24,4;;;;;;;999,9;999,9;999,1;2,0;283,0;3,5;194,66;0,0;
14/04/2019;1100;;;;;;;;;;;;;;;;;;
14/04/2019;1200;26,8;27,4;26,3;88,0;100,0;88,0;24,7;26,7;24,7;1001,4;1001,4;1000,9;3,5;103,0;7,5;1131,93;0,0;
14/04/2019;1300;;;;;;;;;;;;;;;;;;
14/04/2019;1400;27,7;27,9;26,6;82,0;88,0;82,0;24,4;25,3;24,1;1001,2;1001,3;1001,2;4,0;111,0;8,2;1289,16;0,0;
14/04/2019;1500;27,7;28,1;27,5;81,0;84,0;79,0;24,1;25,1;23,8;1000,7;1001,2;1000,7;5,6;105,0;9,7;1602,96;0,0;
14/04/2019;1600;27,8;28,4;27,2;83,0;85,0;80,0;24,7;25,1;23,6;999,9;1000,7;999,9;5,9;107,0;10,9;1877,63;0,0;
14/04/2019;1700;27,7;27,8;25,4;82,0;94,0;82,0;24,4;25,4;23,7;999,1;999,9;999,0;6,1;112,0;12,1;1654,94;0,0;
14/04/2019;1800;27,5;27,7;26,7;84,0;85,0;81,0;24,6;24,7;23,5;998,5;999,1;998,4;4,2;82,0;11,1;1672,36;0,0;
14/04/2019;1900;26,8;27,6;26,8;85,0;86,0;82,0;24,1;24,7;23,9;998,7;998,7;998,2;2,9;73,0;6,7;980,83;0,0;
14/04/2019;2000;25,8;26,8;25,8;89,0;89,0;85,0;23,9;24,2;23,8;999,5;999,5;998,7;2,5;77,0;5,6;340,44;0,0;
14/04/2019;2100;24,8;25,8;24,8;93,0;93,0;89,0;23,6;23,9;23,6;999,9;999,9;999,5;1,1;63,0;5,0;42,07;0,0;
14/04/2019;2200;;;;;;;;;;;;;;;;;;
14/04/2019;2300;24,3;24,4;23,8;96,0;97,0;96,0;23,7;23,9;23,2;1000,8;1000,8;1000,4;0,5;99,0;1,9;;0,0;
15/04/2019;0000;23,9;24,3;23,8;96,0;96,0;95,0;23,2;23,7;23,0;1001,3;1001,3;1000,8;0,5;113,0;1,4;;0,0;
15/04/2019;0100;23,6;24,1;23,6;98,0;98,0;96,0;23,3;23,5;23,2;1001,8;1001,8;1001,3;0,3;68,0;1,0;;0,0;
15/04/2019;0200;23,7;23,8;23,5;100,0;100,0;98,0;23,7;23,8;23,3;1001,9;1002,0;1001,8;1,1;76,0;1,5;;0,0;
15/04/2019;0300;23,5;23,9;23,5;100,0;100,0;100,0;23,5;23,9;23,5;1001,3;1001,9;1001,3;0,3;289,0;1,2;;0,0;
15/04/2019;0400;23,6;23,7;23,4;;;;;;;1000,6;1001,3;1000,6;0,9;95,0;1,3;;0,0;
15/04/2019;0500;23,4;23,7;23,3;;;;;;;999,8;1000,6;999,8;0,5;254,0;1,3;;0,0;
15/04/2019;0600;23,8;24,0;23,4;;;;;;;999,4;999,9;999,4;0,8;248,0;1,7;0,15;0,0;
15/04/2019;0700;;;;;;;;;;;;;;;;;;
15/04/2019;0800;;;;;;;;;;;;;;;;;;
15/04/2019;0900;23,5;23,6;23,2;;;;;;;1000,1;1000,1;999,6;0,3;305,0;0,8;7,29;0,0;
15/04/2019;1000;25,1;25,1;23,5;;;;;;;1001,2;1001,2;1000,1;0,5;74,0;1,0;260,50;0,0;
15/04/2019;1100;;;;;;;;;;;;;;;;;;
15/04/2019;1200;27,9;27,9;26,7;86,0;97,0;86,0;25,4;26,1;24,8;1002,3;1002,3;1001,7;2,6;69,0;4,1;940,63;0,0;
15/04/2019;1300;29,2;29,2;27,4;83,0;91,0;83,0;26,1;26,4;24,9;1001,8;1002,4;1001,8;3,1;85,0;4,5;1649,83;0,0;
15/04/2019;1400;29,4;30,4;29,1;79,0;83,0;74,0;25,3;26,4;24,8;1001,6;1001,8;1001,6;3,4;94,0;6,3;2701,72;0,0;
15/04/2019;1500;30,1;30,6;29,3;76,0;79,0;72,0;25,4;26,1;24,5;1000,7;1001,6;1000,7;4,2;98,0;7,1;2875,91;0,0;
15/04/2019;1600;30,0;30,5;29,0;76,0;81,0;74,0;25,4;26,3;24,4;999,9;1000,7;999,9;3,6;104,0;7,2;1940,96;0,0;
15/04/2019;1700;30,6;30,7;29,1;76,0;81,0;76,0;25,9;26,5;24,6;999,2;999,9;999,1;3,9;83,0;6,2;1965,86;0,0;
15/04/2019;1800;;;;;;;;;;;;;;;;;;
15/04/2019;1900;24,9;27,3;24,9;89,0;89,0;82,0;22,9;24,1;22,9;999,5;999,5;998,9;2,7;52,0;9,8;301,81;2,2;
15/04/2019;2000;24,2;24,8;23,3;100,0;100,0;89,0;24,2;24,4;22,0;999,5;999,6;999,3;0,7;248,0;9,8;79,00;8,8;
15/04/2019;2100;;;;;;;;;;;;;;;;;;
15/04/2019;2200;24,3;24,4;24,1;;;;;;;1001,2;1001,2;1000,5;1,0;133,0;2,3;;0,0;
15/04/2019;2300;;;;;;;;;;;;;;;;;;
16/04/2019;0000;24,1;24,6;24,1;;;;;;;1001,0;1001,2;1001,0;0,3;305,0;1,9;0,13;0,0;
16/04/2019;0100;24,5;24,5;24,1;;;;;;;1000,7;1001,0;1000,7;0,5;318,0;1,9;;0,0;
16/04/2019;0200;24,0;24,5;23,9;;;;;;;1000,3;1000,7;1000,3;0,7;305,0;1,2;;0,0;
16/04/2019;0300;23,8;24,0;23,7;;;;;;;1000,0;1000,3;1000,0;0,5;117,0;1,1;;0,0;
16/04/2019;0400;23,6;23,8;23,5;;;;;;;999,8;1000,1;999,8;0,2;190,0;1,0;;0,0;
16/04/2019;0500;23,5;23,6;23,5;;;;;;;999,6;999,8;999,6;0,2;120,0;1,4;;0,0;
16/04/2019;0600;23,6;23,8;23,5;;;;;;;999,6;999,6;999,6;0,7;310,0;1,0;;0,0;
16/04/2019;0700;23,9;23,9;23,6;;;;;;;999,6;999,6;999,5;1,1;289,0;1,7;1,07;0,0;
16/04/2019;0800;;;;;;;;;;;;;;;;;;
16/04/2019;0900;23,4;23,6;23,0;;;;;;;1000,5;1000,5;999,8;0,3;312,0;0,8;22,55;0,0;
16/04/2019;1000;25,1;25,1;23,4;;;;;;;1001,2;1001,3;1000,5;1,1;90,0;2,1;212,24;0,0;
16/04/2019;1100;27,8;27,9;25,1;96,0;;;27,1;;;1002,1;1002,1;1001,2;2,3;103,0;3,6;1061,34;0,0;
16/04/2019;1200;28,9;29,0;27,7;81,0;96,0;79,0;25,2;26,8;24,9;1002,3;1002,3;1002,0;2,6;90,0;4,9;1664,63;0,0;
16/04/2019;1300;;;;;;;;;;;;;;;;;;
16/04/2019;1400;30,1;31,2;29,5;76,0;78,0;72,0;25,5;26,6;24,3;1001,4;1002,2;1001,4;2,4;86,0;6,9;2441,01;0,0;
16/04/2019;1500;32,5;32,5;29,7;70,0;78,0;67,0;26,2;26,6;24,4;1000,3;1001,4;1000,3;2,8;77,0;6,2;3096,62;0,0;
16/04/2019;1600;31,9;32,6;29,7;71,0;81,0;69,0;26,1;27,2;25,2;999,8;1000,4;999,8;3,1;75,0;7,4;3020,88;0,0;
16/04/2019;1700;26,1;31,9;26,0;92,0;95,0;69,0;24,7;26,4;24,4;998,5;999,8;998,5;4,1;128,0;7,0;772,82;3,4;
16/04/2019;1800;25,6;26,1;25,4;95,0;95,0;91,0;24,8;24,8;24,2;998,5;998,8;998,4;3,0;78,0;7,0;292,84;0,0;
16/04/2019;1900;26,8;26,8;25,6;90,0;96,0;90,0;25,0;25,2;24,8;998,6;998,7;998,2;1,7;89,0;4,5;473,65;0,0;
16/04/2019;2000;26,3;26,9;26,2;93,0;93,0;87,0;25,0;25,3;24,6;999,0;999,0;998,5;1,7;96,0;3,3;318,26;0,0;
16/04/2019;2100;25,0;26,3;25,0;98,0;98,0;93,0;24,7;25,0;24,4;999,8;999,8;999,0;2,0;44,0;3,1;54,65;0,0;
16/04/2019;2200;24,9;25,1;24,7;100,0;100,0;98,0;24,9;24,9;24,7;1000,2;1000,3;999,8;1,5;58,0;3,3;;0,0;
16/04/2019;2300;24,7;24,9;24,7;;100,0;100,0;;24,9;24,7;1000,5;1000,5;1000,2;2,0;76,0;3,5;;0,0;
17/04/2019;0000;24,4;24,7;24,4;;;;;;;1001,2;1001,3;1000,5;2,2;70,0;4,1;;0,0;
17/04/2019;0100;24,0;24,5;24,0;;;;;;;1001,0;1001,3;1000,9;0,9;79,0;3,7;;0,0;
17/04/2019;0200;24,4;25,3;23,9;100,0;;;24,4;;;1001,0;1001,1;1001,0;1,1;138,0;2,6;;0,0;
17/04/2019;0300;23,8;24,4;23,8;;;;;;;1000,4;1001,1;1000,4;0,7;301,0;2,1;;0,0;
17/04/2019;0400;24,1;24,3;23,6;;;;;;;1000,1;1000,5;1000,1;0,4;85,0;1,1;;0,0;
17/04/2019;0500;24,2;24,4;24,1;;;;;;;999,5;1000,1;999,5;0,8;350,0;1,6;;0,6;
17/04/2019;0600;24,1;24,3;24,1;;;;;;;999,1;999,5;999,0;0,6;242,0;1,6;0,51;0,0;
17/04/2019;0700;24,2;24,2;24,1;;;;;;;999,3;999,3;999,1;0,8;304,0;1,2;0,47;0,0;
17/04/2019;0800;;;;;;;;;;;;;;;;;;
17/04/2019;0900;;;;;;;;;;;;;;;;;;
17/04/2019;1000;24,7;24,7;24,3;;;;;;;1000,4;1000,4;999,8;0,8;275,0;1,9;171,03;0,0;
17/04/2019;1100;26,0;26,0;24,7;;;;;;;1001,0;1001,0;1000,4;1,1;280,0;2,0;687,82;0,0;
17/04/2019;1200;27,8;27,8;26,0;99,0;;;27,7;;;1001,3;1001,3;1001,0;0,5;20,0;2,2;1145,38;0,0;
17/04/2019;1300;;;;;;;;;;;;;;;;;;
17/04/2019;1400;;;;;;;;;;;;;;;;;;
17/04/2019;1500;;;;;;;;;;;;;;;;;;
17/04/2019;1600;;;;;;;;;;;;;;;;;;
17/04/2019;1700;26,6;32,2;26,6;87,0;87,0;69,0;24,4;26,1;24,1;998,3;998,6;998,3;4,4;125,0;9,2;626,49;0,0;
17/04/2019;1800;;;;;;;;;;;;;;;;;;
17/04/2019;1900;27,4;27,5;26,7;85,0;94,0;84,0;24,7;25,7;24,4;997,8;997,8;997,4;2,3;130,0;6,8;520,53;0,0;
17/04/2019;2000;25,8;27,7;25,8;88,0;88,0;84,0;23,7;25,1;23,7;998,2;998,2;997,5;5,5;102,0;9,7;483,92;0,0;
17/04/2019;2100;;;;;;;;;;;;;;;;;;
17/04/2019;2200;24,8;24,9;24,3;100,0;100,0;98,0;24,8;24,9;23,9;999,5;999,5;998,6;1,8;74,0;2,7;0,23;0,0;
17/04/2019;2300;;;;;;;;;;;;;;;;;;
18/04/2019;0000;;;;;;;;;;;;;;;;;;
18/04/2019;0100;;;;;;;;;;;;;;;;;;
18/04/2019;0200;;;;;;;;;;;;;;;;;;
18/04/2019;0300;;;;;;;;;;;;;;;;;;
18/04/2019;0400;25,4;26,0;25,2;97,0;97,0;93,0;24,9;24,9;24,5;999,9;1000,7;999,9;2,2;80,0;4,0;;0,0;
18/04/2019;0500;24,8;25,8;24,8;98,0;98,0;96,0;24,5;25,3;24,4;999,0;999,9;999,0;2,5;51,0;;;0,0;
18/04/2019;0600;;;;;;;;;;;;;;;;;;
18/04/2019;0700;;;;;;;;;;;;;;;;;;
18/04/2019;0800;;;;;;;;;;;;;;;;;;
18/04/2019;0900;24,4;24,4;23,8;;;;;;;999,1;999,1;998,7;0,4;103,0;1,4;26,22;0,0;
18/04/2019;1000;;;;;;;;;;;;;;;;;;
18/04/2019;1100;;;;;;;;;;;;;;;;;;
18/04/2019;1200;;;;;;;;;;;;;;;;;;
18/04/2019;1300;;;;;;;;;;;;;;;;;;
18/04/2019;1400;;;;;;;;;;;;;;;;;;
18/04/2019;1500;;;;;;;;;;;;;;;;;;
18/04/2019;1600;30,5;31,5;29,4;75,0;81,0;71,0;25,6;26,7;24,7;998,1;999,2;998,1;3,5;74,0;7,0;1439,10;0,0;
18/04/2019;1700;;;;;;;;;;;;;;;;;;
18/04/2019;1800;28,1;29,7;28,1;82,0;85,0;78,0;24,7;26,6;24,7;997,8;997,8;997,3;4,2;92,0;8,7;739,47;0,0;
18/04/2019;1900;26,1;28,1;25,7;89,0;91,0;81,0;24,1;24,5;23,6;997,3;997,8;997,3;2,4;135,0;7,9;234,18;0,2;
18/04/2019;2000;26,8;26,8;26,1;86,0;89,0;86,0;24,3;24,5;24,1;997,5;997,5;997,2;2,4;122,0;4,2;285,10;0,0;
18/04/2019;2100;26,4;26,8;26,3;89,0;89,0;86,0;24,4;24,4;24,2;997,9;998,0;997,5;1,7;120,0;4,6;56,48;0,0;
18/04/2019;2200;26,1;26,4;25,9;91,0;91,0;89,0;24,5;24,6;24,2;998,7;998,7;997,9;2,2;83,0;3,5;;0,0;
18/04/2019;2300;;;;;;;;;;;;;;;;;;
19/04/2019;0000;;;;;;;;;;;;;;;;;;
19/04/2019;0100;;;;;;;;;;;;;;;;;;
19/04/2019;0200;;;;;;;;;;;;;;;;;;
19/04/2019;0300;25,9;26,1;25,9;91,0;92,0;88,0;24,3;24,5;23,8;1000,9;1001,1;1000,8;2,2;87,0;5,5;;0,0;
19/04/2019;0400;;;;;;;;;;;;;;;;;;
19/04/2019;0500;;;;;;;;;;;;;;;;;;
19/04/2019;0600;;;;;;;;;;;;;;;;;;
19/04/2019;0700;25,0;25,2;24,8;100,0;100,0;96,0;25,0;25,0;24,3;999,1;999,2;999,0;0,5;108,0;1,8;;0,0;
19/04/2019;0800;24,7;25,1;24,6;100,0;100,0;100,0;24,7;25,1;24,6;999,3;999,3;999,0;0,9;69,0;2,3;0,04;0,2;
19/04/2019;0900;;;;;;;;;;;;;;;;;;
19/04/2019;1000;;;;;;;;;;;;;;;;;;
19/04/2019;1100;;;;;;;;;;;;;;;;;;
19/04/2019;1200;;;;;;;;;;;;;;;;;;
19/04/2019;1300;;;;;;;;;;;;;;;;;;
19/04/2019;1400;;;;;;;;;;;;;;;;;;
19/04/2019;1500;;;;;;;;;;;;;;;;;;
19/04/2019;1600;;;;;;;;;;;;;;;;;;
19/04/2019;1700;;;;;;;;;;;;;;;;;;
19/04/2019;1800;28,7;28,7;28,2;83,0;85,0;81,0;25,4;25,6;24,9;998,2;998,5;998,2;3,4;100,0;5,9;1139,10;0,0;
19/04/2019;1900;;;;;;;;;;;;;;;;;;
19/04/2019;2000;27,8;29,1;27,8;82,0;83,0;79,0;24,5;25,4;24,5;998,8;998,9;997,8;1,9;127,0;5,8;464,36;0,0;
19/04/2019;2100;;;;;;;;;;;;;;;;;;
19/04/2019;2200;;;;;;;;;;;;;;;;;;
19/04/2019;2300;;;;;;;;;;;;;;;;;;
20/04/2019;0000;;;;;;;;;;;;;;;;;;
20/04/2019;0100;;;;;;;;;;;;;;;;;;
20/04/2019;0200;;;;;;;;;;;;;;;;;;
20/04/2019;0300;;;;;;;;;;;;;;;;;;
20/04/2019;0400;;;;;;;;;;;;;;;;;;
20/04/2019;0500;;;;;;;;;;;;;;;;;;
20/04/2019;0600;23,9;24,2;23,7;;;;;;;999,1;999,3;999,0;0,4;306,0;1,0;;0,0;
20/04/2019;0700;23,8;24,0;23,7;;;;;;;998,8;999,2;998,8;0,4;108,0;1,1;;0,0;
20/04/2019;0800;23,8;24,0;23,6;;;;;;;999,3;999,3;998,7;0,3;262,0;1,1;;0,0;
20/04/2019;0900;;;;;;;;;;;;;;;;;;
20/04/2019;1000;26,6;26,6;24,1;;;;;;;1000,6;1000,6;999,8;1,0;124,0;1,8;282,88;0,0;
20/04/2019;1100;;;;;;;;;;;;;;;;;;
20/04/2019;1200;;;;;;;;;;;;;;;;;;
20/04/2019;1300;;;;;;;;;;;;;;;;;;
20/04/2019;1400;;;;;;;;;;;;;;;;;;
20/04/2019;1500;;;;;;;;;;;;;;;;;;
20/04/2019;1600;;;;;;;;;;;;;;;;;;
20/04/2019;1700;;;;;;;;;;;;;;;;;;
20/04/2019;1800;;;;;;;;;;;;;;;;;;
20/04/2019;1900;;;;;;;;;;;;;;;;;;
20/04/2019;2000;;;;;;;;;;;;;;;;;;
20/04/2019;2100;;;;;;;;;;;;;;;;;;
20/04/2019;2200;;;;;;;;;;;;;;;;;;
20/04/2019;2300;;;;;;;;;;;;;;;;;;
21/04/2019;0000;;;;;;;;;;;;;;;;;;
21/04/2019;0100;;;;;;;;;;;;;;;;;;
21/04/2019;0200;;;;;;;;;;;;;;;;;;
21/04/2019;0300;;;;;;;;;;;;;;;;;;
21/04/2019;0400;;;;;;;;;;;;;;;;;;
21/04/2019;0500;;;;;;;;;;;;;;;;;;
21/04/2019;0600;;;;;;;;;;;;;;;;;;
21/04/2019;0700;;;;;;;;;;;;;;;;;;
21/04/2019;0800;;;;;;;;;;;;;;;;;;
21/04/2019;0900;;;;;;;;;;;;;;;;;;
21/04/2019;1000;;;;;;;;;;;;;;;;;;
21/04/2019;1100;;;;;;;;;;;;;;;;;;
21/04/2019;1200;;;;;;;;;;;;;;;;;;
21/04/2019;1300;;;;;;;;;;;;;;;;;;
21/04/2019;1400;;;;;;;;;;;;;;;;;;
21/04/2019;1500;;;;;;;;;;;;;;;;;;
21/04/2019;1600;;;;;;;;;;;;;;;;;;
21/04/2019;1700;;;;;;;;;;;;;;;;;;
21/04/2019;1800;;;;;;;;;;;;;;;;;;
21/04/2019;1900;;;;;;;;;;;;;;;;;;
21/04/2019;2000;;;;;;;;;;;;;;;;;;
21/04/2019;2100;;;;;;;;;;;;;;;;;;
21/04/2019;2200;;;;;;;;;;;;;;;;;;
21/04/2019;2300;;;;;;;;;;;;;;;;;;
22/04/2019;0000;;;;;;;;;;;;;;;;;;
22/04/2019;0100;;;;;;;;;;;;;;;;;;
22/04/2019;0200;;;;;;;;;;;;;;;;;;
22/04/2019;0300;;;;;;;;;;;;;;;;;;
22/04/2019;0400;;;;;;;;;;;;;;;;;;
22/04/2019;0500;;;;;;;;;;;;;;;;;;
22/04/2019;0600;;;;;;;;;;;;;;;;;;
22/04/2019;0700;;;;;;;;;;;;;;;;;;
22/04/2019;0800;26,2;26,3;26,0;86,0;87,0;85,0;23,6;23,8;23,5;998,3;998,3;998,0;2,6;103,0;5,8;;0,0;
22/04/2019;0900;;;;;;;;;;;;;;;;;;
22/04/2019;1000;;;;;;;;;;;;;;;;;;
22/04/2019;1100;27,7;28,4;27,5;75,0;80,0;74,0;22,8;24,1;22,8;999,8;999,8;999,3;4,9;122,0;11,0;1358,29;0,0;
22/04/2019;1200;29,2;29,4;27,0;70,0;79,0;70,0;23,3;24,0;22,7;1000,0;1000,0;999,8;4,7;116,0;11,0;1678,27;0,0;
22/04/2019;1300;30,1;30,2;29,2;67,0;71,0;66,0;23,2;24,0;22,7;1000,1;1000,1;1000,0;4,2;130,0;9,3;2764,52;0,0;
22/04/2019;1400;30,6;30,9;29,6;62,0;68,0;61,0;22,5;23,8;22,3;999,6;1000,2;999,6;4,6;125,0;10,9;3166,44;0,0;
22/04/2019;1500;30,8;31,4;29,1;61,0;64,0;57,0;22,4;23,4;20,7;998,8;999,6;998,8;4,4;123,0;10,2;2290,80;0,0;
22/04/2019;1600;;;;;;;;;;;;;;;;;;
22/04/2019;1700;;;;;;;;;;;;;;;;;;
22/04/2019;1800;;;;;;;;;;;;;;;;;;
22/04/2019;1900;;;;;;;;;;;;;;;;;;
22/04/2019;2000;;;;;;;;;;;;;;;;;;
22/04/2019;2100;26,4;27,4;26,4;88,0;88,0;80,0;24,2;24,2;23,7;997,7;997,7;997,3;1,5;71,0;5,0;33,58;0,0;
22/04/2019;2200;26,8;26,9;26,3;83,0;89,0;83,0;23,8;24,6;23,7;998,4;998,5;997,7;3,4;97,0;5,6;;0,0;
22/04/2019;2300;;;;;;;;;;;;;;;;;;
23/04/2019;0000;26,5;26,7;26,3;83,0;83,0;80,0;23,3;23,3;22,8;1000,1;1000,1;999,4;3,2;113,0;6,0;;0,0;
23/04/2019;0100;26,4;26,5;26,2;83,0;84,0;82,0;23,2;23,4;23,1;1000,4;1000,4;1000,1;2,9;104,0;5,8;;0,0;
23/04/2019;0200;;;;;;;;;;;;;;;;;;
23/04/2019;0300;26,4;26,5;26,2;84,0;84,0;83,0;23,4;23,5;23,3;999,5;1000,3;999,5;3,5;105,0;6,9;;0,0;
23/04/2019;0400;26,4;26,5;26,2;84,0;84,0;84,0;23,4;23,6;23,4;999,0;999,5;999,0;3,2;109,0;6,4;;0,0;
23/04/2019;0500;25,4;26,5;25,4;87,0;87,0;84,0;23,0;23,6;23,0;998,8;999,0;998,7;5,4;98,0;8,6;;0,0;
23/04/2019;0600;;;;;;;;;;;;;;;;;;
23/04/2019;0700;;;;;;;;;;;;;;;;;;
23/04/2019;0800;;;;;;;;;;;;;;;;;;
23/04/2019;0900;;;;;;;;;;;;;;;;;;
23/04/2019;1000;;;;;;;;;;;;;;;;;;
23/04/2019;1100;;;;;;;;;;;;;;;;;;
23/04/2019;1200;;;;;;;;;;;;;;;;;;
23/04/2019;1300;;;;;;;;;;;;;;;;;;
23/04/2019;1400;;;;;;;;;;;;;;;;;;
23/04/2019;1500;26,6;26,6;25,3;97,0;98,0;90,0;26,1;26,2;24,2;1000,8;1001,7;1000,8;1,7;63,0;5,0;993,42;3,8;
23/04/2019;1600;28,6;28,6;26,6;90,0;98,0;90,0;26,8;26,9;25,8;999,9;1000,8;999,9;1,3;57,0;4,5;1848,15;0,0;
23/04/2019;1700;;;;;;;;;;;;;;;;;;
23/04/2019;1800;24,7;26,7;24,4;96,0;96,0;87,0;24,0;25,0;23,2;999,3;999,5;999,1;2,3;55,0;8,1;343,98;3,2;
23/04/2019;1900;25,5;25,6;24,7;98,0;99,0;96,0;25,1;25,5;24,1;998,9;999,3;998,7;3,0;93,0;6,1;302,29;0,0;
23/04/2019;2000;25,7;25,8;25,5;92,0;98,0;92,0;24,3;25,0;24,3;999,0;999,0;998,8;3,5;91,0;6,9;219,19;0,0;
23/04/2019;2100;;;;;;;;;;;;;;;;;;
23/04/2019;2200;;;;;;;;;;;;;;;;;;
23/04/2019;2300;26,0;26,0;25,8;88,0;88,0;88,0;23,9;23,9;23,6;1000,3;1000,3;999,9;4,1;101,0;8,4;0,77;0,0;
24/04/2019;0000;;;;;;;;;;;;;;;;;;
24/04/2019;0100;;;;;;;;;;;;;;;;;;
24/04/2019;0200;;;;;;;;;;;;;;;;;;
24/04/2019;0300;;;;;;;;;;;;;;;;;;
24/04/2019;0400;25,9;26,0;25,7;86,0;87,0;86,0;23,4;23,5;23,2;999,4;999,9;999,4;3,6;102,0;7,1;;0,0;
24/04/2019;0500;26,0;26,1;25,9;84,0;86,0;84,0;23,1;23,4;23,1;999,2;999,4;999,2;3,7;110,0;7,6;;0,0;
24/04/2019;0600;;;;;;;;;;;;;;;;;;
